timestamp_utc,timestamp_et,region_id,source,rto,zone,pjm_actual_load_mw,pjm_forecast_load_mw,pjm_load_forecast_error_mw,pjm_load_forecast_error_pct,pjm_net_generation_mw,pjm_interchange_mw,dom_load_mw,load_peak_percentile_30d,load_peak_percentile_90d,is_top_5pct_load_90d,is_top_1pct_load_90d,reserve_margin_pct,emergency_alert,dom_rt_lmp,dom_da_lmp,dom_rt_da_spread,dom_energy_component,dom_congestion_component,dom_loss_component,western_hub_rt_lmp,western_hub_da_lmp,dom_basis_to_western_hub,is_negative_rt_lmp,is_negative_da_lmp,is_top_5pct_rt_lmp_90d,is_top_1pct_rt_lmp_90d,rolling_rt_lmp_percentile_30d,rolling_rt_lmp_percentile_90d,rolling_congestion_percentile_90d,is_top_5pct_congestion_90d,iad_temperature_f,iad_dewpoint_f,iad_relative_humidity,iad_wind_speed,iad_cloud_cover,iad_precipitation,iad_apparent_temperature_f,iad_cooling_degree_hour,iad_heating_degree_hour,iad_temp_rolling_3h,iad_temp_rolling_24h,iad_cooling_degree_rolling_24h,hour,day_of_week,month,is_weekend,date,forecast_origin_utc,forecast_origin_et,target_timestamp_utc,target_timestamp_et,actual_lmp,pjm_day_ahead_lmp_for_target,reference_lmp_t_minus_1,persistence_origin_lmp,daily_persistence_origin_minus_24,lmp_t_minus_1,lmp_t_minus_24,load_t_minus_1,load_t_minus_24,congestion_t_minus_1,congestion_t_minus_24,temp_t_minus_1,temp_t_minus_24,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,is_weekend_binary,lmp_sma_24,lmp_sma_6,load_sma_24,load_sma_6,congestion_sma_24,congestion_sma_6,split,target_pjm_forecast_load_mw,target_dom_da_lmp,target_load_x_congestion_t_minus_1,target_load_x_hour_sin,target_load_x_hour_cos,temp_t_minus_1_squared,congestion_t_minus_1_squared,target_forecast_load_squared,ln_target_dom_da_lmp,load_congestion_squared_over_lmp_forecast,ridge_v0_1_2_same_rows,ridge_v0_1_3
2025-09-19 10:00:00+00:00,2025-09-19 06:00:00-04:00,PJM_DOM,merged,PJM,DOM,81104.0,82776.0,-1672.0,-2.019909152411327,83826.0,240.0,13279.892,0.2708333333333333,0.09861111111111111,False,False,,,113.159618,56.041612,57.118005999999994,79.87,30.046982,3.246803,93.555005,49.405095,19.604613,False,False,False,False,0.9736111111111111,0.912962962962963,0.9263888888888889,False,63.5,57.3,80.0,4.8,0.0,0.0,63.9,0.0,1.5,62.96666666666665,69.97916666666667,133.5,6,Friday,9,False,2025-09-19,2025-09-19 10:00:00+00:00,2025-09-19 06:00:00-04:00,2025-09-20 10:00:00+00:00,2025-09-20 06:00:00-04:00,33.470616,38.283458,28.50055,113.159618,114.544107,28.50055,114.544107,12548.116,13468.168,1.122161,35.122648,62.4,61.4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,66.01182375,27.298412833333355,14704.238583333332,12483.651166666668,11.055821958333325,1.0300546666666783,train,75485.0,38.283458,84706.323085,75485.0,4.6221231816818975e-12,3893.7599999999998,1.259245309921,5697985225.0,3.6450178968831146,187421971.4055194,35.853017138405946,34.33809019496925
2025-09-19 11:00:00+00:00,2025-09-19 07:00:00-04:00,PJM_DOM,merged,PJM,DOM,85316.0,86502.0,-1186.0,-1.3710665649349147,87410.0,387.0,13686.372,0.37916666666666665,0.1476851851851852,False,False,,,125.139359,55.742147,69.397212,89.36,32.458586,3.324107,102.843933,49.858427,22.295425999999992,False,False,False,False,0.9819444444444444,0.924537037037037,0.9314814814814815,False,63.5,56.3,77.0,4.7,0.0,0.0,63.6,0.0,1.5,63.13333333333332,70.06666666666668,133.5,7,Friday,9,False,2025-09-19,2025-09-19 11:00:00+00:00,2025-09-19 07:00:00-04:00,2025-09-20 11:00:00+00:00,2025-09-20 07:00:00-04:00,101.563868,38.369507,113.159618,125.139359,67.268685,113.159618,67.268685,13279.892,13957.361,30.046982,16.300202,63.5,61.4,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,65.95413670833334,40.28742400000002,14696.393750000001,12497.722500000002,10.844335874999993,5.357951166666678,train,77075.0,38.369507,2315871.13765,74448.73306122994,-19948.477901276776,4032.25,902.821127308324,5940555625.0,3.6472630555966976,139779203475.3093,46.425261866017415,46.392030075470934
2025-09-19 12:00:00+00:00,2025-09-19 08:00:00-04:00,PJM_DOM,merged,PJM,DOM,88087.0,89499.0,-1412.0,-1.5776712588967474,91162.0,382.0,13904.928,0.4583333333333333,0.1925925925925926,False,False,,,34.042136,37.373139,-3.3310030000000026,29.79,3.388867,0.866602,30.794744,34.56114,3.247391999999998,False,False,False,False,0.7069444444444445,0.4736111111111111,0.7712962962962963,False,65.2,57.5,76.0,5.4,0.0,0.0,65.4,0.20000000000000284,0.0,64.06666666666665,70.21249999999999,133.7,8,Friday,9,False,2025-09-19,2025-09-19 12:00:00+00:00,2025-09-19 08:00:00-04:00,2025-09-20 12:00:00+00:00,2025-09-20 08:00:00-04:00,25.399215,31.892313,125.139359,34.042136,31.460777,125.139359,31.460777,13686.372,14090.406,32.458586,3.08596,63.5,61.7,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,68.36541479166667,56.62795650000002,14685.102541666667,12672.181999999999,11.517601874999992,10.646970166666678,train,80107.0,31.892313,2600159.9487019996,69374.69702096003,-40053.499999999985,4032.25,1053.5598051193958,6417131449.0,3.462365008965599,211989383110.4061,42.0314526966084,42.59247185813257
2025-09-19 13:00:00+00:00,2025-09-19 09:00:00-04:00,PJM_DOM,merged,PJM,DOM,91021.0,92303.0,-1282.0,-1.3889039359500774,94751.0,241.0,14243.896,0.5430555555555555,0.24861111111111112,False,False,,,36.422942,34.958105,1.4648369999999957,31.05,4.544505,0.827604,32.922105,33.275828,3.500836999999997,False,False,False,False,0.7527777777777778,0.5287037037037037,0.7986111111111112,False,68.3,59.6,74.0,5.5,0.0,0.0,69.2,3.299999999999997,0.0,65.66666666666664,70.36666666666667,137.0,9,Friday,9,False,2025-09-19,2025-09-19 13:00:00+00:00,2025-09-19 09:00:00-04:00,2025-09-20 13:00:00+00:00,2025-09-20 09:00:00-04:00,35.457884,31.925792,34.042136,36.422942,37.152469,34.042136,37.152469,13904.928,14311.48,3.388867,7.278401,65.2,64.6,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,68.47297141666667,58.39746916666669,14677.374291666667,12945.033833333333,11.530222999999992,11.128525166666677,train,83632.0,31.925792,283417.724944,59136.754324193345,-59136.75432419334,4251.04,11.484419543688999,6994311424.0,3.4634142097549736,2516009839.7068067,29.736338407671333,30.582268776865345
2025-09-19 14:00:00+00:00,2025-09-19 10:00:00-04:00,PJM_DOM,merged,PJM,DOM,94344.0,96235.0,-1891.0,-1.9649815555671013,98360.0,372.0,14774.619,0.6236111111111111,0.30972222222222223,False,False,,,34.0378,43.201798,-9.163998,29.3,4.069743,0.66639,31.281116,37.961451,2.7566839999999964,False,False,False,False,0.7055555555555556,0.4726851851851852,0.787962962962963,False,72.5,61.3,68.0,5.0,0.0,0.0,74.3,7.5,0.0,68.66666666666664,70.58333333333333,142.2,10,Friday,9,False,2025-09-19,2025-09-19 14:00:00+00:00,2025-09-19 10:00:00-04:00,2025-09-20 14:00:00+00:00,2025-09-20 10:00:00-04:00,34.770071,37.07311,36.422942,34.0378,52.002644,36.422942,52.002644,14243.896,14482.709,4.544505,13.528279,68.3,67.3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,68.44257445833334,60.39507916666668,14674.558291666668,13301.749000000002,11.41631066666666,11.91995700000001,train,87223.0,37.07311,396385.359615,43611.49999999999,-75537.3337942901,4664.889999999999,20.652525695025002,7607851729.0,3.6128919089767777,4238148709.8631024,34.90146562263431,36.46823027689632
2025-09-19 15:00:00+00:00,2025-09-19 11:00:00-04:00,PJM_DOM,merged,PJM,DOM,98032.0,100430.0,-2398.0,-2.3877327491785323,101464.0,442.0,15497.622,0.7180555555555556,0.3921296296296296,False,False,,,88.238062,53.249306,34.988756,70.71,16.118971,1.414091,79.604988,44.376553,8.633073999999993,False,False,False,False,0.95,0.8796296296296297,0.8916666666666667,False,76.1,61.5,61.0,5.4,0.0,0.0,78.3,11.099999999999994,0.0,72.29999999999997,70.85416666666667,148.7,11,Friday,9,False,2025-09-19,2025-09-19 15:00:00+00:00,2025-09-19 11:00:00-04:00,2025-09-20 15:00:00+00:00,2025-09-20 11:00:00-04:00,44.576588,44.347662,34.0378,88.238062,49.557112,34.0378,49.557112,14774.619,14796.384,4.069743,10.157361,72.5,69.6,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,67.69403929166667,61.88373416666669,14686.721208333334,13739.637166666667,11.022204999999994,12.605140666666678,train,90502.0,44.347662,368319.880986,23423.641219868357,-87418.21913081325,5256.25,16.562808086049,8190612004.0,3.792059990342322,3059000826.9103613,40.447891591334546,42.71701748899311
2025-09-19 16:00:00+00:00,2025-09-19 12:00:00-04:00,PJM_DOM,merged,PJM,DOM,101621.0,105327.0,-3706.0,-3.5185659897272306,104268.0,797.0,16277.649,0.8020833333333334,0.46458333333333335,False,False,,,60.705614,71.906216,-11.200602000000003,47.92,11.867348,0.919933,54.019366,53.397589,6.686247999999999,False,False,False,False,0.8847222222222222,0.7865740740740741,0.874537037037037,False,79.0,61.6,55.0,5.2,0.0,0.0,82.6,14.0,0.0,75.86666666666663,71.12083333333334,155.09999999999997,12,Friday,9,False,2025-09-19,2025-09-19 16:00:00+00:00,2025-09-19 12:00:00-04:00,2025-09-20 16:00:00+00:00,2025-09-20 12:00:00-04:00,114.52781,51.938255,88.238062,60.705614,122.727162,88.238062,122.727162,15497.622,15182.301,16.118971,35.901174,76.1,72.6,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,69.30574554166667,71.83998616666669,14715.939458333334,14231.2215,11.27060541666666,15.10460900000001,train,93912.0,51.938255,1513764.8045519998,1.1500903020152624e-11,-93912.0,5791.209999999999,259.82122609884095,8819463744.0,3.950055609212778,44119385287.4024,54.72099194731476,57.839319883116914
2025-09-19 17:00:00+00:00,2025-09-19 13:00:00-04:00,PJM_DOM,merged,PJM,DOM,106122.0,110094.0,-3972.0,-3.6078260395661887,108135.0,715.0,17147.885,0.8930555555555556,0.5569444444444445,False,False,,,274.261672,88.663945,185.59772699999996,199.55,70.734901,3.975104,231.040821,60.999876,43.22085099999998,False,False,True,False,0.9986111111111111,0.9810185185185185,0.961574074074074,True,81.1,62.7,54.0,4.5,0.0,0.0,86.1,16.099999999999994,0.0,78.7333333333333,71.34583333333333,160.5,13,Friday,9,False,2025-09-19,2025-09-19 17:00:00+00:00,2025-09-19 13:00:00-04:00,2025-09-20 17:00:00+00:00,2025-09-20 13:00:00-04:00,120.257449,59.141397,60.705614,274.261672,66.049921,60.705614,66.049921,16277.649,15660.27,11.867348,14.674584,79.0,75.7,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,66.721514375,63.097652166666684,14761.578958333332,14730.847666666667,10.269195999999992,12.07467000000001,train,96971.0,59.141397,1150788.602908,-25097.941622636543,-93666.79330107724,6241.0,140.833948553104,9403374841.0,4.07993113605944,22392342348.3376,56.221677065236534,58.36052941184573
2025-09-19 18:00:00+00:00,2025-09-19 14:00:00-04:00,PJM_DOM,merged,PJM,DOM,111855.0,114151.0,-2296.0,-2.0113709034524447,114450.0,595.0,17861.052,0.9638888888888889,0.6435185185185185,False,False,,,93.326751,99.182222,-5.855470999999994,71.39,20.372964,1.567954,82.112674,63.579768,11.214077000000003,False,False,False,False,0.9583333333333334,0.8870370370370371,0.9060185185185186,False,82.5,62.6,51.0,3.5,0.0,0.0,88.0,17.5,0.0,80.86666666666666,71.55,165.39999999999998,14,Friday,9,False,2025-09-19,2025-09-19 18:00:00+00:00,2025-09-19 14:00:00-04:00,2025-09-20 18:00:00+00:00,2025-09-20 14:00:00-04:00,93.005891,62.215685,274.261672,93.326751,65.889803,274.261672,65.889803,17147.885,16125.95,70.734901,13.140784,81.1,77.6,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,75.397004,87.95137100000001,14823.562916666668,15307.7665,12.605042541666661,18.454055833333342,train,99669.0,62.215685,7050076.847769,-49834.49999999998,-86315.88596979123,6577.209999999999,5003.4262194798,9933909561.0,4.130607138373525,798891526460.7064,87.60534883578127,90.04209798107837
2025-09-19 19:00:00+00:00,2025-09-19 15:00:00-04:00,PJM_DOM,merged,PJM,DOM,116502.0,117242.0,-740.0,-0.6311731290834343,118384.0,429.0,18526.795,0.9930555555555556,0.6986111111111111,False,False,,,123.869662,107.592153,16.27750900000001,90.22,31.113885,2.534944,106.883559,71.374557,16.986103,False,False,False,False,0.9791666666666666,0.9231481481481482,0.9273148148148148,False,83.3,61.6,48.0,3.2,3.0,0.0,87.9,18.299999999999997,0.0,82.29999999999998,71.72916666666667,169.7,15,Friday,9,False,2025-09-19,2025-09-19 19:00:00+00:00,2025-09-19 15:00:00-04:00,2025-09-20 19:00:00+00:00,2025-09-20 15:00:00-04:00,55.366345,60.640198,93.326751,123.869662,74.45915,93.326751,74.45915,17861.052,16562.379,20.372964,15.628358,82.5,79.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,76.54021016666665,97.83214016666666,14895.858833333334,15967.120499999999,12.906383374999992,21.284738666666673,train,102027.0,60.640198,2078592.398028,-72143.98356411984,-72143.98356411992,6806.25,415.057662145296,10409508729.0,4.104958006500289,71248882748.36754,61.066147174961834,61.88015626526936
