model,split,n,mae,rmse,bias_mean_error,wape_pct,mase,directional_accuracy_pct
persistence,test,2209,26.567152286555,64.82326519716719,0.04911583386147564,39.41830029735199,0.8384349193814457,0.0
daily_persistence,test,2209,41.723093311905835,91.474898399581,1.0617407360796736,61.90552166689925,1.3167424946412456,62.78859212313264
pjm_day_ahead_lmp,test,2209,30.80816472295156,66.00904678150917,0.4930491258487996,45.7107888553856,0.9722773757295191,63.693979176097784
